planner,mapName,problemIndex,numSteps,cost,timespent,success
0,./map2.txt,0,8,14.812524000000002,0.22848825599066913,True
1,./map2.txt,0,8,14.812524000000002,0.22887315700063482,True
2,./map2.txt,0,8,14.812524000000002,0.22921223999583162,True
3,./map2.txt,0,8,14.812524000000002,0.2416050419997191,True
