planner,mapName,problemIndex,numSteps,cost,timespent,success
0,./map2.txt,0,4,5.587016800000001,11.75007952901069,True
1,./map2.txt,0,4,5.587016800000001,10.622090856995783,True
2,./map2.txt,0,4,5.587016800000001,10.243705056011095,True
3,./map2.txt,0,4,5.587016800000001,9.379392162998556,True
