planner,mapName,problemIndex,numSteps,cost,timespent,success
0,./map2.txt,0,5,8.868794000000001,0.29179334999935236,True
1,./map2.txt,0,5,8.868794000000001,0.28072206499928143,True
2,./map2.txt,0,5,8.868794000000001,0.28631958599726204,True
3,./map2.txt,0,5,8.868794000000001,0.2944333189952886,True
